id,prompt_type,question,model_output,correct_answer,correct,hallucination
1,zero_shot,"A 45-year-old woman presents with fatigue, pallor, and pica. Labs show Hb 8.9 g/dL, MCV 68 fL. What is the most likely diagnosis?","Okay, I'm ready. What do you need me to do in this ""zero shot"" context? I understand that means I have no prior examples to learn from and need to rely on my existing knowledge. Just give me the task!",A,False,True
2,zero_shot,A 62-year-old smoker presents with chronic productive cough for 3 years and prolonged expiratory phase on exam. What is the likely diagnosis?,"Okay, I'm ready. What do you want to do? I'm in zero-shot mode, so I'll try to answer your questions or complete your tasks based on my existing knowledge, without any prior training examples specific to your request. Just give me your instructions.",B,False,True
3,zero_shot,"A 30-year-old man presents with polyuria, polydipsia, and fasting glucose of 152 mg/dL. BMI is 28. What is the most likely diagnosis?","Okay, I'm ready. What do you need me to do? I'm in zero-shot mode, meaning I haven't been trained on any specific examples for the task you're about to give me. I'll rely on my general knowledge and reasoning abilities to understand and respond.",B,False,True
4,zero_shot,A 23-year-old woman presents with sudden severe RLQ pain and cervical motion tenderness. Pregnancy test is negative. Diagnosis?,"Okay, I'm ready. What do you need me to do in this ""zero shot"" context?  Please provide me with a task or question. I understand that I haven't been trained on any specific examples for this task.",C,False,True
5,zero_shot,A 70-year-old hypertensive man presents with unilateral facial droop sparing the forehead. Diagnosis?,"Okay, I'm ready. What task do you have for me? I understand you want me to perform it in a zero-shot manner, meaning I should complete it without any prior examples or training specific to the task. Just give me the instructions!",B,False,True
6,zero_shot,"A 55-year-old man presents with chest pain relieved by rest, lasting 5 minutes during exertion. Likely diagnosis?","Okay, I understand. You want me to operate in a **zero-shot** manner. This means I will attempt to answer your questions or complete your tasks without having been explicitly trained on examples of that specific question or task type. 

I will rely on my general knowledge and reasoning abilities to provide the best possible response.

What can I help you with?",A,False,True
7,zero_shot,A 26-year-old man presents with recurrent watery diarrhea after recent travel to India. Stool shows cysts and trophozoites. Cause?,"Okay, I'm ready. What do you want me to do? I'm in zero-shot mode, meaning I haven't been trained on any specific examples for the task you're about to give me. I'll rely on my general knowledge and reasoning abilities to understand and respond.",A,False,True
8,zero_shot,"A 48-year-old woman presents with heat intolerance, weight loss, tremors, and exophthalmos. Diagnosis?","Okay, I'm ready. What do you need me to do in this ""zero shot"" context?  Please provide me with a task or question. I will try my best to answer it without any prior training examples.",C,False,True
9,zero_shot,"A 67-year-old man presents with progressive resting tremor, bradykinesia, and shuffling gait. Likely diagnosis?","Okay, I'm ready. What would you like me to do in this zero-shot context? I understand that I have no prior training or examples for the specific task you're about to give me. I will do my best to understand your instructions and provide a relevant response.",A,False,True
10,zero_shot,A 25-year-old woman presents with dysuria and increased frequency. Urinalysis shows leukocyte esterase positive. Diagnosis?,"Okay, I understand. You want me to operate in a **zero-shot** manner. This means you will give me a task or question, and I will attempt to answer it without having been explicitly trained on that specific task or question type before. I will rely on my general knowledge and reasoning abilities to provide the best possible response.

**Ready when you are. Give me your task or question!**",A,False,True
11,zero_shot,A 50-year-old alcoholic presents with epigastric pain radiating to the back. Amylase elevated.,"Okay, I understand. You want me to operate in a **zero-shot** manner. This means you will give me a task or question, and I will attempt to answer it without having been explicitly trained on that specific task or type of question before. I will rely on my general knowledge and reasoning abilities to provide the best possible response.

**I'm ready. What is your task or question?**",A,False,True
12,zero_shot,A 35-year-old man has sudden onset pleuritic chest pain and dyspnea. D-dimer elevated.,"Okay, I'm ready. What task do you have for me? I understand you want me to perform it in a zero-shot manner, meaning I will not have seen any examples of this specific task before. Just give me the instructions.",A,False,True
13,zero_shot,"A 22-year-old woman has fever, neck stiffness, and photophobia. Kernig sign positive.","Okay, I understand. You want me to operate in a **zero-shot** manner. This means you will give me a task or question, and I will attempt to answer it without having been explicitly trained on that specific task or type of question before. I will rely on my general knowledge and reasoning abilities to provide a response.

**I'm ready. What is your task or question?**",A,False,True
14,zero_shot,"A 40-year-old man has polyuria, hypernatremia, and dilute urine. Diagnosis?","Okay, I understand. You want me to operate in a **zero-shot** manner. This means you will give me a task or question, and I will attempt to answer it without having been explicitly trained on that specific task or type of question before. I will rely on my general knowledge and reasoning abilities to provide the best possible response.

**I'm ready. What's your task or question?**",A,False,True
15,zero_shot,A 72-year-old woman with bone pain and elevated ALP with normal calcium.,"Okay, I'm ready. What do you want me to do in this zero-shot setting?  Please provide me with a task or question.",A,False,True
16,zero_shot,A 32-year-old woman presents with malar rash worsened by sunlight.,"Okay, I'm ready. What do you want me to do in this zero-shot context?  Please provide me with a task or question. I will attempt to answer it without any prior training examples.",A,False,True
17,zero_shot,A 70-year-old man presents with urinary hesitancy and weak stream.,"Okay, I'm ready. What task do you have for me? I'll do my best to perform it with zero-shot learning. Just give me the instructions.",A,False,True
18,zero_shot,A 28-year-old man presents with migratory polyarthritis and a target rash.,"Okay, I'm ready. What do you want me to do in this zero-shot context?  Please provide me with a task or question.",A,False,True
19,zero_shot,"A 45-year-old man presents with RUQ pain, fever, jaundice (Charcot triad).","Okay, I understand. You want me to operate in a ""zero-shot"" manner. This means you'll give me a task or question, and I'll try to answer it to the best of my ability without any prior examples or training specific to that task. I will rely on my general knowledge and reasoning abilities.

**Ready. What's your task or question?**",A,False,True
20,zero_shot,"A 29-year-old woman with new-onset anxiety, palpitations, and elevated free T4.","Okay, I'm ready. What do you want me to do in this zero-shot setting?  Please provide me with a task or question.",A,False,True
